NUMERO_FACTURA|ID_CONTRATO|VALOR_FACTURADO|FECHA_MAX_PAGO|FECHA_FACTURACION|FECHA_CORTE|CICLO_FACTURACION|CUENTA
001-230-005749027|115310200122713038|29.95|18/07/2025 00:00:00|06/07/2025 21:39:15|06/07/2025 00:00:00|26|8547830786
001-230-005741559|118310200126072536|17.25|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8549353375
001-230-005746120|124190200126068751|23.0|18/07/2025 00:00:00|06/07/2025 21:39:33|06/07/2025 00:00:00|26|8549327388
001-230-005738437|114130200132163730|26.39|18/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8552037537
001-230-005749295|100270200127431339|11.5|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8550106450
001-230-005744116|110530200124202918|23.0|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8547941908
001-230-005746478|110610200128675410|48.09|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8550675438
001-230-005738063|126370200138458675|20.7|14/07/2025 00:00:00|06/07/2025 21:39:20|06/07/2025 00:00:00|26|8555035986
001-230-005741883|119660200125426786|17.25|18/07/2025 00:00:00|06/07/2025 21:39:21|06/07/2025 00:00:00|26|8549143089
001-230-005745509|124130200136418199|27.98|14/07/2025 00:00:00|06/07/2025 21:39:33|06/07/2025 00:00:00|26|8554239054
001-230-005737069|112300200132294710|19.55|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8551975490
001-230-005739351|125560200125388396|17.25|18/07/2025 00:00:00|06/07/2025 21:39:12|06/07/2025 00:00:00|26|8549151071
001-230-005746236|108100200121494880|21.85|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8547285000
001-230-005742145|106320200120041288|21.85|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8546623083
001-230-005747081|116000200132264829|23.23|18/07/2025 00:00:00|06/07/2025 21:39:20|06/07/2025 00:00:00|26|8551302670
001-230-005736427|111300200122903151|19.55|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8547963022
001-230-005744950|107470200122751646|21.85|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8547878007
001-230-005749839|117010200132294214|25.3|18/07/2025 00:00:00|06/07/2025 21:39:31|06/07/2025 00:00:00|26|8551301671
001-230-005747706|116800200135269049|16.1|14/07/2025 00:00:00|06/07/2025 21:39:29|06/07/2025 00:00:00|26|8553524266
001-230-005737108|125710200125276332|20.7|18/07/2025 00:00:00|06/07/2025 21:39:14|06/07/2025 00:00:00|26|8549106071
001-230-005744715|109840200136404575|16.1|14/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8554207869
001-230-005745663|123960200126072523|22.08|18/07/2025 00:00:00|06/07/2025 21:39:32|06/07/2025 00:00:00|26|8549360745
001-230-005738164|126470200126076965|20.7|18/07/2025 00:00:00|06/07/2025 21:39:21|06/07/2025 00:00:00|26|8549345757
001-230-005736331|110810200130831277|40.25|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8551309204
001-230-005749663|115810200126074375|15.52|18/07/2025 00:00:00|06/07/2025 21:39:18|06/07/2025 00:00:00|26|8549360753
001-230-005749954|114470200127459998|23.0|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8550131058
001-230-005743129|106170200129031222|24.15|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8550358708
001-230-005745332|108640200132294297|17.25|18/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8551981479
001-230-005740562|118220200136425578|11.73|14/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8554243211
001-230-005740639|105120200136416755|66.77|14/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8554236029
001-230-005739799|120430200132276668|26.45|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8551316666
001-230-005742414|105820200132146036|19.55|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8552034149
001-230-005737405|112390200125940129|19.55|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8549498873
001-230-005740169|103610200133651117|39.1|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8552596318
001-230-005747440|115970200126065929|20.7|18/07/2025 00:00:00|06/07/2025 21:39:20|06/07/2025 00:00:00|26|8549364367
001-230-005738342|127510200129052759|25.53|18/07/2025 00:00:00|06/07/2025 21:39:31|06/07/2025 00:00:00|26|8550357340
001-230-005745852|121860200124205089|23.0|18/07/2025 00:00:00|06/07/2025 21:39:09|06/07/2025 00:00:00|26|8547983378
001-230-005740110|105160200129039005|19.55|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8550347718
001-230-005745911|122510200126059671|20.7|18/07/2025 00:00:00|06/07/2025 21:39:17|06/07/2025 00:00:00|26|8549360730
001-230-005745913|123380200136403008|16.1|14/07/2025 00:00:00|06/07/2025 21:39:27|06/07/2025 00:00:00|26|8554219856
001-230-005741540|119880200129037203|20.7|18/07/2025 00:00:00|06/07/2025 21:39:24|06/07/2025 00:00:00|26|8550360715
001-230-005750012|117150200123009170|45.79|18/07/2025 00:00:00|06/07/2025 21:39:33|06/07/2025 00:00:00|26|8548019951
001-230-005741338|105770200127435555|32.05|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8550031801
001-230-005737356|111810200138568400|18.63|14/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8555092853
001-230-005747738|103030200120185366|83.63|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8546693171
001-230-005748079|115790200121349123|4.6|18/07/2025 00:00:00|06/07/2025 21:39:18|06/07/2025 00:00:00|26|8547182014
001-230-005740840|117970200127444926|23.23|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8550103889
001-230-005749333|114410200128673924|16.9|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8550667554
001-230-005743154|105530200128844680|20.7|18/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8550673870
001-230-005741162|103630200122964775|22.08|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8547967125
001-230-005749838|117010200134875570|26.39|18/07/2025 00:00:00|06/07/2025 21:39:31|06/07/2025 00:00:00|26|8553368089
001-230-005736769|126640200129022834|20.7|18/07/2025 00:00:00|06/07/2025 21:39:22|06/07/2025 00:00:00|26|8550371300
001-230-005747219|114440200133664970|23.23|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8552206282
001-230-005738201|125580200136398779|18.63|14/07/2025 00:00:00|06/07/2025 21:39:13|06/07/2025 00:00:00|26|8554207839
001-230-005738763|126780200136415005|16.1|14/07/2025 00:00:00|06/07/2025 21:39:24|06/07/2025 00:00:00|26|8554221062
001-230-005738273|127240200122720011|26.5|18/07/2025 00:00:00|06/07/2025 21:39:28|06/07/2025 00:00:00|26|8547849902
001-230-005743373|108990200122908631|24.15|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8547967065
001-230-005746555|122030200132157581|20.7|18/07/2025 00:00:00|06/07/2025 21:39:12|06/07/2025 00:00:00|26|8552033502
001-230-005741046|106610200122867473|22.08|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8547962003
001-230-005743064|105390200124229413|19.55|18/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8547954877
001-230-005750310|102820200126061180|26.68|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8549348727
001-230-005736437|112570200125413767|23.23|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8549101199
001-230-005738389|111440200136308439|16.1|14/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8554153406
001-230-005740289|106280200132170846|11.5|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8552032859
001-230-005743765|122760200126057822|20.7|18/07/2025 00:00:00|06/07/2025 21:39:20|06/07/2025 00:00:00|26|8549326366
001-230-005741767|119180200136430313|20.53|14/07/2025 00:00:00|06/07/2025 21:39:15|06/07/2025 00:00:00|26|8554221429
001-230-005742654|121130200125420004|23.23|18/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8549145203
001-230-005745414|107400200136406340|16.1|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8554214857
001-230-005741379|119610200126066988|48.54|18/07/2025 00:00:00|06/07/2025 21:39:21|06/07/2025 00:00:00|26|8549351361
001-230-005740825|119730200126073321|20.7|18/07/2025 00:00:00|06/07/2025 21:39:22|06/07/2025 00:00:00|26|8549354341
001-230-005750007|117150200138542184|15.18|18/07/2025 00:00:00|06/07/2025 21:39:33|06/07/2025 00:00:00|26|8555002138
001-230-005745005|122620200133383501|26.68|18/07/2025 00:00:00|06/07/2025 21:39:18|06/07/2025 00:00:00|26|8552456618
001-230-005749506|100740200125393384|23.23|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8549161067
001-230-005746605|122400200122891416|26.68|18/07/2025 00:00:00|06/07/2025 21:39:16|06/07/2025 00:00:00|26|8547923722
001-230-005739890|103710200136399850|16.1|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8554206880
001-230-005742762|118520200134867035|16.1|18/07/2025 00:00:00|06/07/2025 21:39:08|06/07/2025 00:00:00|26|8553356011
001-230-005741949|120950200126086572|37.83|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8549349394
001-230-005747661|116660200132317351|26.45|18/07/2025 00:00:00|06/07/2025 21:39:28|06/07/2025 00:00:00|26|8552104676
001-230-005741870|119760200136259397|21.85|18/07/2025 00:00:00|06/07/2025 21:39:22|06/07/2025 00:00:00|26|8554056844
001-230-005750397|117750200136398485|16.1|14/07/2025 00:00:00|06/07/2025 21:39:40|06/07/2025 00:00:00|26|8554206869
001-230-005746180|109460200130726354|20.7|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8551448639
001-230-005738862|125470200125408820|25.53|18/07/2025 00:00:00|06/07/2025 21:39:12|06/07/2025 00:00:00|26|8549116083
001-230-005744929|124340200124194969|23.0|18/07/2025 00:00:00|06/07/2025 21:39:34|06/07/2025 00:00:00|26|8547979793
001-230-005747055|117800200132292924|20.7|18/07/2025 00:00:00|06/07/2025 21:39:41|06/07/2025 00:00:00|26|8551293675
001-230-005739802|120430200122932865|31.45|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8547975038
001-230-005742768|118800200121348039|24.15|18/07/2025 00:00:00|06/07/2025 21:39:11|06/07/2025 00:00:00|26|8547180767
001-230-005740020|104270200121486205|17.25|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8546677446
001-230-005749317|101220200120191530|29.95|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8546660237
001-230-005746582|108840200122697245|57.5|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8547847340
001-230-005743850|108090200120179852|21.85|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8546669141
001-230-005746470|124680200121362619|21.85|18/07/2025 00:00:00|06/07/2025 21:39:37|06/07/2025 00:00:00|26|8547182325
001-230-005745729|123920200134878184|25.93|18/07/2025 00:00:00|06/07/2025 21:39:31|06/07/2025 00:00:00|26|8553372111
001-230-005744397|108890200130733432|23.23|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8551447727
001-230-005738772|112190200136415859|16.1|14/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8554237003
001-230-005748289|101130200125367256|19.55|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8549149143
001-230-005744690|122820200126079447|23.23|18/07/2025 00:00:00|06/07/2025 21:39:21|06/07/2025 00:00:00|26|8549322352
001-230-005744819|108790200129058383|11.5|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8550376333
001-230-005749310|115750200126051010|20.7|18/07/2025 00:00:00|06/07/2025 21:39:18|06/07/2025 00:00:00|26|8549339372
001-230-005745820|107080200130830900|23.23|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8551320210
001-230-005748487|115490200129045868|20.7|18/07/2025 00:00:00|06/07/2025 21:39:15|06/07/2025 00:00:00|26|8550341734
001-230-005736337|100130200126059300|19.55|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8549329705
001-230-005739660|105100200134446767|22.08|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8553136340
001-230-005747425|117510200132299518|32.72|18/07/2025 00:00:00|06/07/2025 21:39:37|06/07/2025 00:00:00|26|8551942565
001-230-005743397|109540200125924719|20.7|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8549503501
001-230-005746111|121570200119837073|26.68|18/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8546521850
001-230-005739140|112290200127442465|23.23|18/07/2025 00:00:00|06/07/2025 21:39:03|06/07/2025 00:00:00|26|8550106791
001-230-005745614|122800200129046050|20.7|18/07/2025 00:00:00|06/07/2025 21:39:20|06/07/2025 00:00:00|26|8550354684
001-230-005750330|114510200129066839|19.55|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8550357347
001-230-005744024|109660200135461319|16.1|14/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8553534735
001-230-005745593|107300200135259237|36.87|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8553475021
001-230-005744670|108460200126034725|23.0|18/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8549362315
001-230-005744803|122700200135261617|18.63|14/07/2025 00:00:00|06/07/2025 21:39:19|06/07/2025 00:00:00|26|8553541079
001-230-005748835|101520200126079880|20.7|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8549334785
001-230-005740034|104030200136428398|18.48|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8554240271
001-230-005738892|125960200122900186|21.85|18/07/2025 00:00:00|06/07/2025 21:39:17|06/07/2025 00:00:00|26|8547952066
001-230-005748988|102440200132193241|19.55|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8551307598
001-230-005749748|101440200129048578|20.7|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8550374330
001-230-005742992|103770200136317995|16.1|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8554148547
001-230-005739973|106000200130727273|19.55|18/07/2025 00:00:00|06/07/2025 21:38:56|06/07/2025 00:00:00|26|8551438693
001-230-005738040|111870200135273207|16.1|14/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8553539383
001-230-005744910|109980200127442276|19.55|18/07/2025 00:00:00|06/07/2025 21:39:05|06/07/2025 00:00:00|26|8550031972
001-230-005742611|104700200127456646|20.7|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8550123087
001-230-005737812|112700200123852075|22.08|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8548389660
001-230-005749882|114350200121334025|16.33|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8547169412
001-230-005737088|112760200130753519|11.5|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8551441884
001-230-005744476|110500200136421292|18.4|14/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8554222206
001-230-005737520|125790200121503717|24.15|18/07/2025 00:00:00|06/07/2025 21:39:15|06/07/2025 00:00:00|26|8547300009
001-230-005746723|107280200134971853|25.53|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8553334126
001-230-005745927|108800200133396471|24.15|18/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8552477804
001-230-005748076|115570200122694653|17.25|18/07/2025 00:00:00|06/07/2025 21:39:16|06/07/2025 00:00:00|26|8547847267
001-230-005750019|116100200127573578|29.15|18/07/2025 00:00:00|06/07/2025 21:39:22|06/07/2025 00:00:00|26|8549358832
001-230-005747412|114650200125323473|23.0|18/07/2025 00:00:00|06/07/2025 21:39:08|06/07/2025 00:00:00|26|8549184045
001-230-005743727|124700200133929746|25.45|18/07/2025 00:00:00|06/07/2025 21:39:37|06/07/2025 00:00:00|26|8552224308
001-230-005739030|126300200122932281|21.85|18/07/2025 00:00:00|06/07/2025 21:39:19|06/07/2025 00:00:00|26|8547959095
001-230-005744496|107130200123890738|20.7|18/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8548404372
001-230-005737966|110830200132292512|19.55|18/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8551943555
001-230-005743475|110400200132163999|23.23|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8552038558
001-230-005741398|104560200124205320|19.55|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8547974791
001-230-005750482|117620200120036744|19.55|18/07/2025 00:00:00|06/07/2025 21:39:39|06/07/2025 00:00:00|26|8546615109
001-230-005743537|121880200120041033|19.55|18/07/2025 00:00:00|06/07/2025 21:39:10|06/07/2025 00:00:00|26|8546619122
001-230-005742133|119230200121346328|24.15|18/07/2025 00:00:00|06/07/2025 21:39:16|06/07/2025 00:00:00|26|8547158955
001-230-005737482|125610200132169524|20.7|18/07/2025 00:00:00|06/07/2025 21:39:13|06/07/2025 00:00:00|26|8552050648
001-230-005745028|107660200136432510|20.93|14/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8554222441
001-230-005741425|104710200136327982|18.63|14/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8554134823
001-230-005740672|121230200136319178|16.1|14/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8554138595
001-230-005747624|101250200132292270|7.17|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8551978485
001-230-005743399|109540200130832064|20.7|18/07/2025 00:00:00|06/07/2025 21:39:04|06/07/2025 00:00:00|26|8551296541
001-230-005740292|103790200136285835|32.43|14/07/2025 00:00:00|06/07/2025 21:38:57|06/07/2025 00:00:00|26|8554069503
001-230-005748619|114900200125426073|19.55|18/07/2025 00:00:00|06/07/2025 21:39:11|06/07/2025 00:00:00|26|8549215779
001-230-005749830|101550200136417211|12.65|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8554168182
001-230-005749905|115370200136320499|20.93|14/07/2025 00:00:00|06/07/2025 21:39:15|06/07/2025 00:00:00|26|8554151618
001-230-005743815|124270200136296323|28.75|14/07/2025 00:00:00|06/07/2025 21:39:33|06/07/2025 00:00:00|26|8554131091
001-230-005742098|105860200136299777|28.75|14/07/2025 00:00:00|06/07/2025 21:38:56|06/07/2025 00:00:00|26|8554134208
001-230-005741294|119670200135258335|16.1|14/07/2025 00:00:00|06/07/2025 21:39:22|06/07/2025 00:00:00|26|8553387944
001-230-005737578|125200200132155778|23.0|18/07/2025 00:00:00|06/07/2025 21:39:08|06/07/2025 00:00:00|26|8552037412
001-230-005746542|123330200138733242|28.88|18/07/2025 00:00:00|06/07/2025 21:39:26|06/07/2025 00:00:00|26|8555173253
001-230-005739518|104480200132256942|23.0|18/07/2025 00:00:00|06/07/2025 21:38:59|06/07/2025 00:00:00|26|8551319651
001-230-005737795|127320200125274401|29.15|18/07/2025 00:00:00|06/07/2025 21:39:29|06/07/2025 00:00:00|26|8549104012
001-230-005737860|126430200136266897|18.63|14/07/2025 00:00:00|06/07/2025 21:39:20|06/07/2025 00:00:00|26|8554071012
001-230-005747468|115410200129046164|32.43|18/07/2025 00:00:00|06/07/2025 21:39:15|06/07/2025 00:00:00|26|8550343682
001-230-005749058|116270200136380288|23.0|18/07/2025 00:00:00|06/07/2025 21:39:23|06/07/2025 00:00:00|26|8554189071
001-230-005740677|117880200135273381|13.8|14/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8553538377
001-230-005741309|104160200135459865|23.23|14/07/2025 00:00:00|06/07/2025 21:38:58|06/07/2025 00:00:00|26|8553530715
001-230-005738748|113910200128705928|26.91|18/07/2025 00:00:00|06/07/2025 21:39:07|06/07/2025 00:00:00|26|8550667912
001-230-005741911|117960200136259360|16.1|14/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8554057828
001-230-005741172|105460200135276591|16.1|14/07/2025 00:00:00|06/07/2025 21:39:01|06/07/2025 00:00:00|26|8553523433
001-230-005748139|116340200130727573|17.25|18/07/2025 00:00:00|06/07/2025 21:39:24|06/07/2025 00:00:00|26|8551441669
001-230-005743365|109080200136406177|16.1|14/07/2025 00:00:00|06/07/2025 21:39:02|06/07/2025 00:00:00|26|8554201874
001-230-005743963|108310200126077296|23.23|18/07/2025 00:00:00|06/07/2025 21:39:00|06/07/2025 00:00:00|26|8549350730
001-230-005745858|121970200135273477|18.63|14/07/2025 00:00:00|06/07/2025 21:39:11|06/07/2025 00:00:00|26|8553464399
001-230-005742136|119530200135447402|16.1|14/07/2025 00:00:00|06/07/2025 21:39:19|06/07/2025 00:00:00|26|8553533496
001-230-005740551|121170200130828301|20.7|18/07/2025 00:00:00|06/07/2025 21:39:06|06/07/2025 00:00:00|26|8551315214
